,dataset,date,species,trap,latitude,longitude,wnvpresent,year,month,week,dayofweek,nummosquitos
104350,test,2012-09-28,CULEX RESTUANS,T103,41.702724,-87.536497,,2012,9,39,4,
104351,test,2012-09-28,CULEX PIPIENS,T103,41.702724,-87.536497,,2012,9,39,4,
104357,test,2012-09-28,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,,2012,9,39,4,
104358,test,2012-09-28,CULEX RESTUANS,T027,41.984809,-87.728492,,2012,9,39,4,
104359,test,2012-09-28,CULEX PIPIENS,T027,41.984809,-87.728492,,2012,9,39,4,
104365,test,2012-09-28,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,,2012,9,39,4,
104366,test,2012-09-28,CULEX RESTUANS,T156,41.772846,-87.740029,,2012,9,39,4,
104367,test,2012-09-28,CULEX PIPIENS,T156,41.772846,-87.740029,,2012,9,39,4,
104373,test,2012-09-28,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,,2012,9,39,4,
104374,test,2012-09-28,CULEX RESTUANS,T157,41.825902,-87.667827,,2012,9,39,4,
104375,test,2012-09-28,CULEX PIPIENS,T157,41.825902,-87.667827,,2012,9,39,4,
104381,test,2012-09-28,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,,2012,9,39,4,
104382,test,2012-09-28,CULEX RESTUANS,T221,41.659112,-87.538693,,2012,9,39,4,
104383,test,2012-09-28,CULEX PIPIENS,T221,41.659112,-87.538693,,2012,9,39,4,
104389,test,2012-09-28,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,,2012,9,39,4,
104390,test,2012-09-28,CULEX RESTUANS,T009,41.992478,-87.862995,,2012,9,39,4,
104391,test,2012-09-28,CULEX PIPIENS,T009,41.992478,-87.862995,,2012,9,39,4,
104397,test,2012-09-28,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,,2012,9,39,4,
104402,test,2012-09-28,CULEX RESTUANS,T900,41.974689,-87.890615,,2012,9,39,4,
104403,test,2012-09-28,CULEX PIPIENS,T900,41.974689,-87.890615,,2012,9,39,4,
104412,test,2012-09-28,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,,2012,9,39,4,
104413,test,2012-09-28,CULEX RESTUANS,T903,41.957799,-87.930995,,2012,9,39,4,
104414,test,2012-09-28,CULEX PIPIENS,T903,41.957799,-87.930995,,2012,9,39,4,
104420,test,2012-09-28,CULEX PIPIENS/RESTUANS,T090A,41.690423,-87.656929,,2012,9,39,4,
104421,test,2012-09-28,CULEX RESTUANS,T090A,41.690423,-87.656929,,2012,9,39,4,
104422,test,2012-09-28,CULEX PIPIENS,T090A,41.690423,-87.656929,,2012,9,39,4,
104428,test,2012-09-28,CULEX PIPIENS/RESTUANS,T090B,41.868533,-87.661638,,2012,9,39,4,
104429,test,2012-09-28,CULEX RESTUANS,T090B,41.868533,-87.661638,,2012,9,39,4,
104430,test,2012-09-28,CULEX PIPIENS,T090B,41.868533,-87.661638,,2012,9,39,4,
104436,test,2012-09-28,CULEX PIPIENS/RESTUANS,T090C,41.675876,-87.651515,,2012,9,39,4,
104437,test,2012-09-28,CULEX RESTUANS,T090C,41.675876,-87.651515,,2012,9,39,4,
104438,test,2012-09-28,CULEX PIPIENS,T090C,41.675876,-87.651515,,2012,9,39,4,
104444,test,2012-09-28,CULEX PIPIENS/RESTUANS,T200A,41.731929,-87.54854,,2012,9,39,4,
104445,test,2012-09-28,CULEX RESTUANS,T200A,41.731929,-87.54854,,2012,9,39,4,
104446,test,2012-09-28,CULEX PIPIENS,T200A,41.731929,-87.54854,,2012,9,39,4,
104452,test,2012-09-28,CULEX PIPIENS/RESTUANS,T128A,41.738583,-87.567726,,2012,9,39,4,
104453,test,2012-09-28,CULEX RESTUANS,T128A,41.738583,-87.567726,,2012,9,39,4,
104454,test,2012-09-28,CULEX PIPIENS,T128A,41.738583,-87.567726,,2012,9,39,4,
104460,test,2012-09-28,CULEX PIPIENS/RESTUANS,T200B,41.646541,-87.543762,,2012,9,39,4,
104461,test,2012-09-28,CULEX RESTUANS,T200B,41.646541,-87.543762,,2012,9,39,4,
104462,test,2012-09-28,CULEX PIPIENS,T200B,41.646541,-87.543762,,2012,9,39,4,
104468,test,2012-09-28,CULEX PIPIENS/RESTUANS,T218A,41.95477,-87.73089,,2012,9,39,4,
104469,test,2012-09-28,CULEX RESTUANS,T218A,41.95477,-87.73089,,2012,9,39,4,
104470,test,2012-09-28,CULEX PIPIENS,T218A,41.95477,-87.73089,,2012,9,39,4,
104476,test,2012-09-28,CULEX PIPIENS/RESTUANS,T218C,41.933652,-87.738416,,2012,9,39,4,
104477,test,2012-09-28,CULEX RESTUANS,T218C,41.933652,-87.738416,,2012,9,39,4,
104478,test,2012-09-28,CULEX PIPIENS,T218C,41.933652,-87.738416,,2012,9,39,4,
104484,test,2012-09-28,CULEX PIPIENS/RESTUANS,T218B,41.94828,-87.74134,,2012,9,39,4,
104485,test,2012-09-28,CULEX RESTUANS,T218B,41.94828,-87.74134,,2012,9,39,4,
104486,test,2012-09-28,CULEX PIPIENS,T218B,41.94828,-87.74134,,2012,9,39,4,
104492,test,2012-09-28,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,,2012,9,39,4,
104493,test,2012-09-28,CULEX RESTUANS,T222,41.925198,-87.746381,,2012,9,39,4,
104494,test,2012-09-28,CULEX PIPIENS,T222,41.925198,-87.746381,,2012,9,39,4,
104500,test,2012-09-28,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,,2012,9,39,4,
104501,test,2012-09-28,CULEX RESTUANS,T223,41.973845,-87.805059,,2012,9,39,4,
104502,test,2012-09-28,CULEX PIPIENS,T223,41.973845,-87.805059,,2012,9,39,4,
104508,test,2012-09-28,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,,2012,9,39,4,
104509,test,2012-09-28,CULEX RESTUANS,T225,41.743402,-87.731435,,2012,9,39,4,
104510,test,2012-09-28,CULEX PIPIENS,T225,41.743402,-87.731435,,2012,9,39,4,
104516,test,2012-09-28,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,,2012,9,39,4,
104517,test,2012-09-28,CULEX RESTUANS,T227,41.728495,-87.600963,,2012,9,39,4,
104518,test,2012-09-28,CULEX PIPIENS,T227,41.728495,-87.600963,,2012,9,39,4,
104524,test,2012-09-28,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,,2012,9,39,4,
104525,test,2012-09-28,CULEX RESTUANS,T224,41.947227,-87.671457,,2012,9,39,4,
104526,test,2012-09-28,CULEX PIPIENS,T224,41.947227,-87.671457,,2012,9,39,4,
104532,test,2012-09-28,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,,2012,9,39,4,
104533,test,2012-09-28,CULEX RESTUANS,T226,41.793818,-87.654234,,2012,9,39,4,
104534,test,2012-09-28,CULEX PIPIENS,T226,41.793818,-87.654234,,2012,9,39,4,
104540,test,2012-09-28,CULEX PIPIENS/RESTUANS,T229,41.753411,-87.639817,,2012,9,39,4,
104541,test,2012-09-28,CULEX RESTUANS,T229,41.753411,-87.639817,,2012,9,39,4,
104542,test,2012-09-28,CULEX PIPIENS,T229,41.753411,-87.639817,,2012,9,39,4,
104548,test,2012-09-28,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,,2012,9,39,4,
104549,test,2012-09-28,CULEX RESTUANS,T230,41.904194,-87.756155,,2012,9,39,4,
104550,test,2012-09-28,CULEX PIPIENS,T230,41.904194,-87.756155,,2012,9,39,4,
104556,test,2012-09-28,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,,2012,9,39,4,
104557,test,2012-09-28,CULEX RESTUANS,T228,41.951866,-87.725057,,2012,9,39,4,
104558,test,2012-09-28,CULEX PIPIENS,T228,41.951866,-87.725057,,2012,9,39,4,
104564,test,2012-09-28,CULEX PIPIENS/RESTUANS,T035A,41.763733,-87.742302,,2012,9,39,4,
104565,test,2012-09-28,CULEX RESTUANS,T035A,41.763733,-87.742302,,2012,9,39,4,
104566,test,2012-09-28,CULEX PIPIENS,T035A,41.763733,-87.742302,,2012,9,39,4,
104572,test,2012-09-28,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,,2012,9,39,4,
104573,test,2012-09-28,CULEX RESTUANS,T231,41.98728,-87.666066,,2012,9,39,4,
104574,test,2012-09-28,CULEX PIPIENS,T231,41.98728,-87.666066,,2012,9,39,4,
104580,test,2012-09-28,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,,2012,9,39,4,
104581,test,2012-09-28,CULEX RESTUANS,T232,41.912563,-87.668055,,2012,9,39,4,
104582,test,2012-09-28,CULEX PIPIENS,T232,41.912563,-87.668055,,2012,9,39,4,
104588,test,2012-09-28,CULEX PIPIENS/RESTUANS,T002A,41.965571,-87.781978,,2012,9,39,4,
104589,test,2012-09-28,CULEX RESTUANS,T002A,41.965571,-87.781978,,2012,9,39,4,
104590,test,2012-09-28,CULEX PIPIENS,T002A,41.965571,-87.781978,,2012,9,39,4,
104596,test,2012-09-28,CULEX PIPIENS/RESTUANS,T002B,41.951878,-87.789234,,2012,9,39,4,
104597,test,2012-09-28,CULEX RESTUANS,T002B,41.951878,-87.789234,,2012,9,39,4,
104598,test,2012-09-28,CULEX PIPIENS,T002B,41.951878,-87.789234,,2012,9,39,4,
104604,test,2012-09-28,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,,2012,9,39,4,
104605,test,2012-09-28,CULEX RESTUANS,T233,42.009876,-87.807277,,2012,9,39,4,
104606,test,2012-09-28,CULEX PIPIENS,T233,42.009876,-87.807277,,2012,9,39,4,
104612,test,2012-09-28,CULEX PIPIENS/RESTUANS,T234,41.942285,-87.761726,,2012,9,39,4,
104613,test,2012-09-28,CULEX RESTUANS,T234,41.942285,-87.761726,,2012,9,39,4,
104614,test,2012-09-28,CULEX PIPIENS,T234,41.942285,-87.761726,,2012,9,39,4,
104620,test,2012-09-28,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,,2012,9,39,4,
104621,test,2012-09-28,CULEX RESTUANS,T235,41.776428,-87.627096,,2012,9,39,4,
104622,test,2012-09-28,CULEX PIPIENS,T235,41.776428,-87.627096,,2012,9,39,4,
104628,test,2012-09-28,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,,2012,9,39,4,
104629,test,2012-09-28,CULEX RESTUANS,T236,41.994679,-87.770899,,2012,9,39,4,
104630,test,2012-09-28,CULEX PIPIENS,T236,41.994679,-87.770899,,2012,9,39,4,
104636,test,2012-09-28,CULEX PIPIENS/RESTUANS,T237,41.738903,-87.695443,,2012,9,39,4,
104637,test,2012-09-28,CULEX RESTUANS,T237,41.738903,-87.695443,,2012,9,39,4,
104638,test,2012-09-28,CULEX PIPIENS,T237,41.738903,-87.695443,,2012,9,39,4,
104644,test,2012-09-28,CULEX PIPIENS/RESTUANS,T238,41.753391,-87.707394,,2012,9,39,4,
104645,test,2012-09-28,CULEX RESTUANS,T238,41.753391,-87.707394,,2012,9,39,4,
104646,test,2012-09-28,CULEX PIPIENS,T238,41.753391,-87.707394,,2012,9,39,4,
104652,test,2012-09-28,CULEX PIPIENS/RESTUANS,T065A,41.777689,-87.749149,,2012,9,39,4,
104653,test,2012-09-28,CULEX RESTUANS,T065A,41.777689,-87.749149,,2012,9,39,4,
104654,test,2012-09-28,CULEX PIPIENS,T065A,41.777689,-87.749149,,2012,9,39,4,
104660,test,2012-09-28,CULEX PIPIENS/RESTUANS,T094B,41.71914,-87.669539,,2012,9,39,4,
104661,test,2012-09-28,CULEX RESTUANS,T094B,41.71914,-87.669539,,2012,9,39,4,
104662,test,2012-09-28,CULEX PIPIENS,T094B,41.71914,-87.669539,,2012,9,39,4,
104668,test,2012-09-28,CULEX PIPIENS/RESTUANS,T054C,41.925652,-87.63359,,2012,9,39,4,
104669,test,2012-09-28,CULEX RESTUANS,T054C,41.925652,-87.63359,,2012,9,39,4,
104670,test,2012-09-28,CULEX PIPIENS,T054C,41.925652,-87.63359,,2012,9,39,4,
104676,test,2014-06-05,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,,2014,6,23,3,
104677,test,2014-06-05,CULEX RESTUANS,T002,41.95469,-87.800991,,2014,6,23,3,
104678,test,2014-06-05,CULEX PIPIENS,T002,41.95469,-87.800991,,2014,6,23,3,
104684,test,2014-06-05,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,,2014,6,23,3,
104685,test,2014-06-05,CULEX RESTUANS,T007,41.994991,-87.769279,,2014,6,23,3,
104686,test,2014-06-05,CULEX PIPIENS,T007,41.994991,-87.769279,,2014,6,23,3,
104692,test,2014-06-05,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,,2014,6,23,3,
104693,test,2014-06-05,CULEX RESTUANS,T015,41.974089,-87.824812,,2014,6,23,3,
104694,test,2014-06-05,CULEX PIPIENS,T015,41.974089,-87.824812,,2014,6,23,3,
104700,test,2014-06-05,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,,2014,6,23,3,
104701,test,2014-06-05,CULEX RESTUANS,T045,41.9216,-87.666455,,2014,6,23,3,
104702,test,2014-06-05,CULEX PIPIENS,T045,41.9216,-87.666455,,2014,6,23,3,
104708,test,2014-06-05,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,,2014,6,23,3,
104709,test,2014-06-05,CULEX RESTUANS,T046,41.891118,-87.654491,,2014,6,23,3,
104710,test,2014-06-05,CULEX PIPIENS,T046,41.891118,-87.654491,,2014,6,23,3,
104716,test,2014-06-05,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,,2014,6,23,3,
104717,test,2014-06-05,CULEX RESTUANS,T048,41.867108,-87.654224,,2014,6,23,3,
104718,test,2014-06-05,CULEX PIPIENS,T048,41.867108,-87.654224,,2014,6,23,3,
104724,test,2014-06-05,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,,2014,6,23,3,
104725,test,2014-06-05,CULEX RESTUANS,T049,41.896282,-87.655232,,2014,6,23,3,
104726,test,2014-06-05,CULEX PIPIENS,T049,41.896282,-87.655232,,2014,6,23,3,
104732,test,2014-06-05,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,,2014,6,23,3,
104733,test,2014-06-05,CULEX RESTUANS,T050,41.919343,-87.694259,,2014,6,23,3,
104734,test,2014-06-05,CULEX PIPIENS,T050,41.919343,-87.694259,,2014,6,23,3,
104740,test,2014-06-05,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,,2014,6,23,3,
104741,test,2014-06-05,CULEX RESTUANS,T054,41.921965,-87.632085,,2014,6,23,3,
104742,test,2014-06-05,CULEX PIPIENS,T054,41.921965,-87.632085,,2014,6,23,3,
104748,test,2014-06-05,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,,2014,6,23,3,
104749,test,2014-06-05,CULEX RESTUANS,T086,41.688324,-87.676709,,2014,6,23,3,
104750,test,2014-06-05,CULEX PIPIENS,T086,41.688324,-87.676709,,2014,6,23,3,
104756,test,2014-06-05,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,,2014,6,23,3,
104757,test,2014-06-05,CULEX RESTUANS,T091,41.862292,-87.64886,,2014,6,23,3,
104758,test,2014-06-05,CULEX PIPIENS,T091,41.862292,-87.64886,,2014,6,23,3,
104764,test,2014-06-05,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,,2014,6,23,3,
104765,test,2014-06-05,CULEX RESTUANS,T094,41.720848,-87.666014,,2014,6,23,3,
104766,test,2014-06-05,CULEX PIPIENS,T094,41.720848,-87.666014,,2014,6,23,3,
104772,test,2014-06-05,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,,2014,6,23,3,
104773,test,2014-06-05,CULEX RESTUANS,T096,41.731922,-87.677512,,2014,6,23,3,
104774,test,2014-06-05,CULEX PIPIENS,T096,41.731922,-87.677512,,2014,6,23,3,
104780,test,2014-06-05,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,,2014,6,23,3,
104781,test,2014-06-05,CULEX RESTUANS,T129,41.891126,-87.61156,,2014,6,23,3,
104782,test,2014-06-05,CULEX PIPIENS,T129,41.891126,-87.61156,,2014,6,23,3,
104788,test,2014-06-05,CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,,2014,6,23,3,
104789,test,2014-06-05,CULEX RESTUANS,T143,41.999129,-87.795585,,2014,6,23,3,
104790,test,2014-06-05,CULEX PIPIENS,T143,41.999129,-87.795585,,2014,6,23,3,
104796,test,2014-06-05,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,,2014,6,23,3,
104797,test,2014-06-05,CULEX RESTUANS,T148,42.01743,-87.687769,,2014,6,23,3,
104798,test,2014-06-05,CULEX PIPIENS,T148,42.01743,-87.687769,,2014,6,23,3,
104804,test,2014-06-05,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,,2014,6,23,3,
104805,test,2014-06-05,CULEX RESTUANS,T153,41.907645,-87.760886,,2014,6,23,3,
104806,test,2014-06-05,CULEX PIPIENS,T153,41.907645,-87.760886,,2014,6,23,3,
104812,test,2014-06-05,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,,2014,6,23,3,
104813,test,2014-06-05,CULEX RESTUANS,T159,41.732984,-87.649642,,2014,6,23,3,
104814,test,2014-06-05,CULEX PIPIENS,T159,41.732984,-87.649642,,2014,6,23,3,
104820,test,2014-06-05,CULEX PIPIENS/RESTUANS,T009A,41.981964,-87.812827,,2014,6,23,3,
104821,test,2014-06-05,CULEX RESTUANS,T009A,41.981964,-87.812827,,2014,6,23,3,
104822,test,2014-06-05,CULEX PIPIENS,T009A,41.981964,-87.812827,,2014,6,23,3,
104828,test,2014-06-05,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,,2014,6,23,3,
104829,test,2014-06-05,CULEX RESTUANS,T011,41.944869,-87.832763,,2014,6,23,3,
104830,test,2014-06-05,CULEX PIPIENS,T011,41.944869,-87.832763,,2014,6,23,3,
104836,test,2014-06-05,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,,2014,6,23,3,
104837,test,2014-06-05,CULEX RESTUANS,T016,42.011601,-87.811506,,2014,6,23,3,
104838,test,2014-06-05,CULEX PIPIENS,T016,42.011601,-87.811506,,2014,6,23,3,
104844,test,2014-06-05,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.698457,,2014,6,23,3,
104845,test,2014-06-05,CULEX RESTUANS,T019,41.94983,-87.698457,,2014,6,23,3,
104846,test,2014-06-05,CULEX PIPIENS,T019,41.94983,-87.698457,,2014,6,23,3,
104852,test,2014-06-05,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,,2014,6,23,3,
104853,test,2014-06-05,CULEX RESTUANS,T025,41.979243,-87.750938,,2014,6,23,3,
104854,test,2014-06-05,CULEX PIPIENS,T025,41.979243,-87.750938,,2014,6,23,3,
104860,test,2014-06-05,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,,2014,6,23,3,
104861,test,2014-06-05,CULEX RESTUANS,T028,41.986921,-87.689778,,2014,6,23,3,
104862,test,2014-06-05,CULEX PIPIENS,T028,41.986921,-87.689778,,2014,6,23,3,
104868,test,2014-06-05,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,,2014,6,23,3,
104869,test,2014-06-05,CULEX RESTUANS,T031,41.801498,-87.763416,,2014,6,23,3,
104870,test,2014-06-05,CULEX PIPIENS,T031,41.801498,-87.763416,,2014,6,23,3,
104876,test,2014-06-05,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,,2014,6,23,3,
104877,test,2014-06-05,CULEX RESTUANS,T033,41.906638,-87.701431,,2014,6,23,3,
104878,test,2014-06-05,CULEX PIPIENS,T033,41.906638,-87.701431,,2014,6,23,3,
104884,test,2014-06-05,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,,2014,6,23,3,
104885,test,2014-06-05,CULEX RESTUANS,T089,41.723195,-87.64997,,2014,6,23,3,
104886,test,2014-06-05,CULEX PIPIENS,T089,41.723195,-87.64997,,2014,6,23,3,
104892,test,2014-06-05,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,,2014,6,23,3,
104893,test,2014-06-05,CULEX RESTUANS,T090,41.868077,-87.666901,,2014,6,23,3,
104894,test,2014-06-05,CULEX PIPIENS,T090,41.868077,-87.666901,,2014,6,23,3,
104900,test,2014-06-05,CULEX PIPIENS/RESTUANS,T092,41.869216,-87.627561,,2014,6,23,3,
104901,test,2014-06-05,CULEX RESTUANS,T092,41.869216,-87.627561,,2014,6,23,3,
104902,test,2014-06-05,CULEX PIPIENS,T092,41.869216,-87.627561,,2014,6,23,3,
104908,test,2014-06-05,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,,2014,6,23,3,
104910,test,2014-06-05,CULEX RESTUANS,T135,41.662014,-87.724608,,2014,6,23,3,
104911,test,2014-06-05,CULEX PIPIENS,T135,41.662014,-87.724608,,2014,6,23,3,
104917,test,2014-06-05,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,,2014,6,23,3,
104918,test,2014-06-05,CULEX RESTUANS,T141,41.961743,-87.76007,,2014,6,23,3,
104919,test,2014-06-05,CULEX PIPIENS,T141,41.961743,-87.76007,,2014,6,23,3,
104925,test,2014-06-05,CULEX PIPIENS/RESTUANS,T142,41.953067,-87.776792,,2014,6,23,3,
104926,test,2014-06-05,CULEX RESTUANS,T142,41.953067,-87.776792,,2014,6,23,3,
104927,test,2014-06-05,CULEX PIPIENS,T142,41.953067,-87.776792,,2014,6,23,3,
104933,test,2014-06-05,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,,2014,6,23,3,
104934,test,2014-06-05,CULEX RESTUANS,T145,41.878114,-87.629798,,2014,6,23,3,
104935,test,2014-06-05,CULEX PIPIENS,T145,41.878114,-87.629798,,2014,6,23,3,
104941,test,2014-06-05,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,,2014,6,23,3,
104942,test,2014-06-05,CULEX RESTUANS,T146,41.958271,-87.702575,,2014,6,23,3,
104943,test,2014-06-05,CULEX PIPIENS,T146,41.958271,-87.702575,,2014,6,23,3,
104949,test,2014-06-05,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,,2014,6,23,3,
104950,test,2014-06-05,CULEX RESTUANS,T147,41.932094,-87.700117,,2014,6,23,3,
104951,test,2014-06-05,CULEX PIPIENS,T147,41.932094,-87.700117,,2014,6,23,3,
104957,test,2014-06-05,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,,2014,6,23,3,
104958,test,2014-06-05,CULEX RESTUANS,T149,41.994469,-87.667736,,2014,6,23,3,
104959,test,2014-06-05,CULEX PIPIENS,T149,41.994469,-87.667736,,2014,6,23,3,
104965,test,2014-06-05,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,,2014,6,23,3,
104966,test,2014-06-05,CULEX RESTUANS,T150,42.006858,-87.675919,,2014,6,23,3,
104967,test,2014-06-05,CULEX PIPIENS,T150,42.006858,-87.675919,,2014,6,23,3,
104973,test,2014-06-05,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,,2014,6,23,3,
104974,test,2014-06-05,CULEX RESTUANS,T151,41.916265,-87.800515,,2014,6,23,3,
104975,test,2014-06-05,CULEX PIPIENS,T151,41.916265,-87.800515,,2014,6,23,3,
104981,test,2014-06-05,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,,2014,6,23,3,
104982,test,2014-06-05,CULEX RESTUANS,T152,41.846075,-87.716277,,2014,6,23,3,
104983,test,2014-06-05,CULEX PIPIENS,T152,41.846075,-87.716277,,2014,6,23,3,
104989,test,2014-06-05,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,,2014,6,23,3,
104990,test,2014-06-05,CULEX RESTUANS,T154,41.918705,-87.752329,,2014,6,23,3,
104991,test,2014-06-05,CULEX PIPIENS,T154,41.918705,-87.752329,,2014,6,23,3,
104997,test,2014-06-05,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,,2014,6,23,3,
104998,test,2014-06-05,CULEX RESTUANS,T158,41.682587,-87.707973,,2014,6,23,3,
104999,test,2014-06-05,CULEX PIPIENS,T158,41.682587,-87.707973,,2014,6,23,3,
105005,test,2014-06-05,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,,2014,6,23,3,
105006,test,2014-06-05,CULEX RESTUANS,T162,41.725517,-87.614258,,2014,6,23,3,
105007,test,2014-06-05,CULEX PIPIENS,T162,41.725517,-87.614258,,2014,6,23,3,
105013,test,2014-06-05,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,,2014,6,23,3,
105014,test,2014-06-05,CULEX RESTUANS,T218,41.948167,-87.730698,,2014,6,23,3,
105015,test,2014-06-05,CULEX PIPIENS,T218,41.948167,-87.730698,,2014,6,23,3,
105021,test,2014-06-05,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,,2014,6,23,3,
105022,test,2014-06-05,CULEX RESTUANS,T220,41.963976,-87.69181,,2014,6,23,3,
105023,test,2014-06-05,CULEX PIPIENS,T220,41.963976,-87.69181,,2014,6,23,3,
105029,test,2014-06-05,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,,2014,6,23,3,
105030,test,2014-06-05,CULEX RESTUANS,T001,41.953705,-87.733974,,2014,6,23,3,
105031,test,2014-06-05,CULEX PIPIENS,T001,41.953705,-87.733974,,2014,6,23,3,
105037,test,2014-06-05,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,,2014,6,23,3,
105038,test,2014-06-05,CULEX RESTUANS,T003,41.964242,-87.757639,,2014,6,23,3,
105039,test,2014-06-05,CULEX PIPIENS,T003,41.964242,-87.757639,,2014,6,23,3,
105045,test,2014-06-05,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,,2014,6,23,3,
105046,test,2014-06-05,CULEX RESTUANS,T006,41.990284,-87.797127,,2014,6,23,3,
105047,test,2014-06-05,CULEX PIPIENS,T006,41.990284,-87.797127,,2014,6,23,3,
105053,test,2014-06-05,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,,2014,6,23,3,
105054,test,2014-06-05,CULEX RESTUANS,T008,42.008314,-87.777921,,2014,6,23,3,
105055,test,2014-06-05,CULEX PIPIENS,T008,42.008314,-87.777921,,2014,6,23,3,
105061,test,2014-06-05,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,,2014,6,23,3,
105063,test,2014-06-05,CULEX RESTUANS,T012,41.991429,-87.747113,,2014,6,23,3,
105064,test,2014-06-05,CULEX PIPIENS,T012,41.991429,-87.747113,,2014,6,23,3,
105070,test,2014-06-05,CULEX PIPIENS/RESTUANS,T034,41.843811,-87.686763,,2014,6,23,3,
105071,test,2014-06-05,CULEX RESTUANS,T034,41.843811,-87.686763,,2014,6,23,3,
105072,test,2014-06-05,CULEX PIPIENS,T034,41.843811,-87.686763,,2014,6,23,3,
105078,test,2014-06-05,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,,2014,6,23,3,
105079,test,2014-06-05,CULEX RESTUANS,T037,41.921177,-87.79518,,2014,6,23,3,
105080,test,2014-06-05,CULEX PIPIENS,T037,41.921177,-87.79518,,2014,6,23,3,
105086,test,2014-06-05,CULEX PIPIENS/RESTUANS,T040,41.852652,-87.719887,,2014,6,23,3,
105087,test,2014-06-05,CULEX RESTUANS,T040,41.852652,-87.719887,,2014,6,23,3,
105088,test,2014-06-05,CULEX PIPIENS,T040,41.852652,-87.719887,,2014,6,23,3,
105094,test,2014-06-05,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,,2014,6,23,3,
